,BHAC15,Siess2000,Dotter2008,Tognelli2011,Feiden2016,Feiden2016mag,Chen2014,Bressan2012
7,0.40839441487910966,0.3182097466475119,0.48134435360045624,0.36459686617032544,0.31991196419436396,0.46967769974302864,0.35715253792008117,0.34322903994282755
8,0.36786173944391976,0.29746428924144597,0.4420794167423667,0.3436596760448609,0.30156160982542213,0.38428772025858193,0.3316745914452901,0.31485734270952687
9,0.31223102084967347,0.2832459684439861,0.39214369242508734,0.3164276069517459,0.27723463858291597,0.30025795724744087,0.29504171877806257,0.28422701459637323
10,0.3331281492299096,0.288461726959514,0.40984543020107167,0.3264732563309432,0.28607231600633626,0.47146120638522915,0.3081537755552953,0.2938998212280868
11,0.33214054843348617,0.28820592400689005,0.40892720341941935,0.3259805750143958,0.2856318318879858,0.472142119044344,0.3071693497920623,0.2934254257036033
12,0.4436459691533252,0.33248722111417633,0.5109996981750744,0.3798044098916071,0.33399172654347986,0.3952237275344956,0.3922043528617236,0.37404531419280623
13,0.4368895494408291,0.32970564723351103,0.5046868285342039,0.37690553424840323,0.33131510390236785,0.46201907141316967,0.38763625276858665,0.3670437900469561
14,0.29621537502036116,0.2784569011342408,0.37691084200496555,0.30720377289120615,0.26936543139434993,0.35487502933271947,0.2869582571229333,0.27534552173286825
15,0.3142766459470637,0.28369769472107415,0.39357900437761073,0.3172976402904226,0.2779740760313121,0.2940057260222329,0.29576493010239086,0.2850647567801281
16,0.28403069467818665,0.2716197827443224,0.3553957016962801,0.2947632649353261,0.2583938604829809,0.29561229790737825,0.27569679132296016,0.2628774165147217
17,0.31151051667550284,0.283086862717018,0.39163815098724075,0.3161211663175438,0.2769741960566745,0.30246010010410995,0.2947869913704598,0.28393194745966077
18,0.4075424385848827,0.3178748047668464,0.4806489930657486,0.3642185027240719,0.31959452242568404,0.4664783217209775,0.35605909947080305,0.34261147851679635
19,0.3098318957994096,0.28271618034713153,0.3904603473856494,0.31540722507432023,0.27636518847293257,0.3075906227351559,0.2941935309028535,0.28324450403699797
20,0.3358555215258454,0.2891681560032447,0.41238121823884366,0.32783385200719495,0.28728876316346674,0.46958078837711564,0.30995167246160293,0.29520991860293466
21,0.3568909912828024,0.294619966000764,0.4319124570545535,0.33824947942254785,0.2966050656731505,0.41516721901886083,0.32628988128229497,0.30761340822242406
22,0.3967389208265925,0.3127448608881399,0.4711139903694306,0.3590302639613815,0.31524166089672256,0.42260744245167225,0.34740543599101975,0.3341432817060223
23,0.35810513781819253,0.29493475084109444,0.4330376473058583,0.3388482327061243,0.2971407488722127,0.4080406008095018,0.32686666353694765,0.30841510358822233
24,0.36869898657624256,0.2976813575253667,0.4428553216959806,0.3440725623440276,0.3019607104590844,0.3871447315662476,0.3320913553523773,0.315410173135218
25,0.3375504711417883,0.2896071725754034,0.41395710612446124,0.328679406214207,0.2880447349993856,0.46841218598813716,0.31087475087262706,0.2960240901942701
26,0.35394732805553697,0.2938567792420225,0.42918446577022384,0.3367978193702441,0.29530631722015876,0.43244549914911956,0.32487570774600527,0.3056697209499388
27,0.31558501746350165,0.2839866165743123,0.39449702267836384,0.3178541092348682,0.2784470165016373,0.2900068303987478,0.2962274924254302,0.28560057246441045
28,0.39409972219263056,0.3109829915832931,0.4683785581554113,0.35754225261571243,0.3139932396814541,0.4100250673754421,0.34614355063784036,0.33218443388993085
29,0.3473537996565972,0.29214731277831585,0.42307402221177415,0.33354623756842133,0.29239724299979164,0.46165067834192797,0.31909681737704154,0.30131604451335303
30,0.3320644385570567,0.2881862104432872,0.4088564398810151,0.3259426063186866,0.2855978857916093,0.47219459386871854,0.3070934846009197,0.2933888662102555
31,0.3989274958096586,0.3142059040375259,0.47338174708427894,0.360264208373046,0.3162769234210761,0.4330414700254329,0.348451863751298,0.3361573147159663
32,0.41771439280023714,0.3219693861316606,0.4889524572072422,0.3687308114070092,0.32375835790061225,0.3868475509848498,0.36909929100565664,0.34977503277551597
33,0.3111287742064204,0.2830025642282162,0.3913703015512132,0.31595880583647895,0.27683583561734787,0.3036268545539996,0.2946520299462135,0.2837756129631349
34,0.33713870434425053,0.28950051899332435,0.4135742638842932,0.32847398940140554,0.2878610811025517,0.4686960833139211,0.31065023060448205,0.29582629739520583
35,0.3711334055076587,0.2983125154229405,0.44511137923877225,0.3452730898638117,0.3031211541329044,0.39545191130582646,0.3333582193428591,0.31701760874438106
36,0.3485224621592444,0.2924503052331582,0.42415706088685595,0.33412256051664607,0.2929128585781377,0.46084415364781434,0.32012109028109126,0.3020877069817994
37,0.3869822789562418,0.30623185009202536,0.46098384855257113,0.35352960966629626,0.3106266869989568,0.4152730961450454,0.34264291602643354,0.3274825468935245
38,0.34650323633833047,0.2919267920828913,0.4222835805969804,0.33312678442594024,0.29202197323946766,0.46223767443236063,0.31835134213666527,0.30075442147140835
39,0.3889865424460337,0.30756954845333506,0.46306585156937463,0.3546593815132977,0.3115745501629809,0.4061101692552099,0.3436987757173874,0.3288063775017512
40,0.356682025924386,0.2945657887453286,0.4317188018594868,0.3381464286862004,0.2965128698562315,0.4163937730508568,0.32619061195436894,0.30747542935861155
41,0.3271263647500575,0.2869078962619812,0.40426782077165485,0.3234805490697505,0.2833966715782794,0.4825701877674433,0.3021740518865008,0.29101818784132066
42,0.3766504617493343,0.299742891096312,0.4502547331039395,0.34799381215234376,0.30574209594205576,0.41427824281414394,0.3362358902658362,0.3206604955730119
43,0.33195105377374834,0.28815684213733006,0.4087510198114458,0.3258860424069126,0.28554731455220694,0.4722727683037587,0.3069804643378216,0.2933344016594564
44,0.410019265449695,0.3188528199891648,0.48267212633601114,0.365318463784836,0.3205752407957281,0.4678922689017765,0.3592378941679573,0.3444068251021773
45,0.37041466176053295,0.29812617083513104,0.4444452953404294,0.3449186432084059,0.30277854192935716,0.392999279420238,0.33298332594109314,0.31654302555819097
46,0.4263621125758013,0.3253814392786945,0.4956214257449038,0.37236626919352805,0.32712385835916163,0.479736284264251,0.3771461836807113,0.35668409255619987
47,0.3703954806759385,0.2981211978648385,0.4444275195870372,0.34490918410520155,0.3027693986516792,0.3929338261347457,0.3329733211764163,0.31653036037636806
48,0.3653925158816945,0.2968241077459516,0.43979110458273496,0.3424419847096944,0.30038457541073954,0.375861773646067,0.3304454642025246,0.31322692576292654
