,BHAC15,Siess2000,Dotter2008,Tognelli2011,Feiden2016,Feiden2016mag,Chen2014,Bressan2012
0,,3.7905248521676076,3.6432146262131067,3.8143187093471127,3.6746401978973573,,3.6402992704720236,3.640155944369238
1,,3.607545673909301,3.469572200487418,3.627875194224557,3.4930984229644055,,3.4656871821368735,3.4660019211522184
2,,3.846897761562048,3.6950445220431867,3.866526442010011,3.728440192268689,,3.6917033657399383,3.6913030174756223
3,,3.791990814543798,3.644344322278914,3.815531329916185,3.6758352691173033,,3.64160042012577,3.6412839815618203
4,,3.889732097598789,3.734808843808303,3.9072592260110124,3.770139986792692,,3.7316251311905595,3.7310266684787936
5,,3.7794022730217725,3.6322311413168746,3.8030798361183518,3.6630481366389245,,3.6292588522978075,3.629109536392469
6,,3.723390993121281,3.5805402841267115,3.749073651671548,3.6092571148173875,,3.5779696490408552,3.5777340101246455
7,,3.9571852436041994,3.798254070884915,3.972857975057939,3.8364683121350254,,3.7948969282312386,3.7947393116016888
8,,3.936314694456852,3.778524710311088,3.9523001222352825,3.8157974107272263,,3.775234866939133,3.774807611413455
9,,3.9810844718030776,3.821480591835458,3.996660659589159,3.864189757329499,,3.8178092197985025,3.817634492632305
10,,3.8676216643240475,3.714224180984622,3.8860268317516447,3.748579902659993,,3.710843730796044,3.7104428824572215
11,,3.843205819899734,3.6918142595944587,3.863197958614237,3.725229394614505,,3.6886658866949817,3.6882654577398104
12,,3.9258180385886834,3.768630243385876,3.941959586067167,3.805432854251155,,3.7653702325686433,3.7648374261263253
13,,3.8253018379417876,3.6748964976776355,3.846036844879847,3.7073137436626924,,3.6716508957040777,3.67110518236748
14,,3.7598067757562936,3.613740667537937,3.784306044167919,3.6438452100602667,,3.6110812154190275,3.61089596992589
15,,3.867282200492867,3.713924008133511,3.88573101272228,3.74828002420491,,3.710535965121688,3.7101528986432513
16,,3.706277270761187,3.5656007856120624,3.732614663309875,3.593548069353436,,3.5628432968630923,3.562587520911333
17,,3.736574748155748,3.591600487881342,3.760881426314585,3.62079953893472,,3.5891057650922153,3.588859879442713
18,,3.8436980178548423,3.692231386280916,3.8636283022728715,3.72565581590462,,3.6891142964453696,3.688670415571551
19,,3.7069426037830757,3.56634195490188,3.7334534312851404,3.594313781260749,,3.5634920957535043,3.5633305385764946
