,BHAC15,Siess2000,Dotter2008,Tognelli2011,Feiden2016,Feiden2016mag,Chen2014,Bressan2012
8,0.30594761040734597,0.2199476618045842,0.35417608724579464,0.24494272720894145,0.2196451232076922,0.2579834924446362,0.30912776039842943,0.272036188105355
9,0.24248044861999013,0.1923141777911575,0.29896591375697257,0.21575783004646248,0.1898149489357006,0.21807980735977173,0.23005844560286334,0.2016899205064864
10,0.27812048747014234,0.19971469973660452,0.32932127765802166,0.2319576093777974,0.2056565420058261,0.2346635877329215,0.25725654690476685,0.23270424425339817
11,0.27997818866960555,0.20041762278701866,0.33088078773198676,0.23278889245645928,0.20655720013210377,0.23553584456918755,0.2605523355307234,0.23526734954219147
12,0.3818219218552995,0.2670973655328501,0.42524105987118227,0.28316491775796937,0.25272903924749685,0.295421662200418,0.40200926463808134,0.3587861290196784
13,0.3893062988363713,0.27010089814916194,0.4321225235007584,0.28660161960317115,0.25630720071114044,0.34252158557398416,0.40959579332661494,0.366170744260376
14,0.24922402511618127,0.19371861199142104,0.3045716320564661,0.21882531569310015,0.19268924596214632,0.22120600932651818,0.23712597845851116,0.2063084282898182
15,0.25870679841397826,0.19570174975376536,0.3127216070714748,0.22313471109891386,0.196671241366388,0.22557159973852103,0.24203289641802728,0.21279679645708982
16,0.22720927983925227,0.18910633152520198,0.2877824906875322,0.20872870987555284,0.18318202785643206,0.21065108529630222,0.2187617991321182,0.19296335745808962
17,0.2707645913715697,0.1981434335714437,0.3229802396903091,0.2285775750633602,0.20200811536811147,0.23108491956279845,0.24856838928184966,0.22392003267306299
18,0.36009155120182235,0.2571652313454896,0.4042938445413032,0.27269172606491854,0.2411164166416667,0.37552231779219547,0.37726994695750204,0.3350707748106543
19,0.27213967733291916,0.19842260757275815,0.32416561155703205,0.22920942707328246,0.20268797282470694,0.23172354569729772,0.24915199214846184,0.22542622466465614
20,0.29033143504824027,0.20815510963028128,0.33992657761590983,0.23760404599547363,0.21177420415336756,0.23969693861132516,0.28120604986670017,0.2503819780196159
21,0.31839512772171585,0.22872074247657104,0.3657935843273453,0.2505142838002465,0.2246778225491648,0.24781731070671714,0.32535945487162765,0.287585352603105
22,0.34512423878000387,0.2474635042150495,0.3904932121588029,0.2648929366949122,0.235133669956239,0.3110784278332769,0.360222827588121,0.31888741023478445
23,0.29804653870740605,0.21417376254219725,0.3469508435606067,0.24134954352664498,0.21583228361509835,0.2410852634408182,0.29829434098810503,0.26178460535741777
24,0.3202353245520143,0.23002205133121892,0.36750558210098416,0.25151260747749676,0.2254176626187932,0.2492743282752897,0.3279566266560169,0.2898940311865364
25,0.3150472167772386,0.22643145919967006,0.36277489469361496,0.24898848080612102,0.22337628410736265,0.24544261088692354,0.3209899967463484,0.2835238884442224
26,0.29757831859441886,0.21380849792995837,0.34652519049561836,0.24112223390713594,0.21558600378425968,0.24001625880736177,0.29723934201831376,0.26113603460430457
27,0.30086491284481526,0.2163163722944684,0.34944768660964565,0.24268292155240007,0.2172531368851652,0.24735594961221583,0.3026810914059049,0.26558906375304864
28,0.3391751166968358,0.24352781006622726,0.38532526977934667,0.26187380549457884,0.23295364554022985,0.28374512658540535,0.3538339873297104,0.3126223736247064
29,0.31127973380477925,0.2237505710122406,0.3592147560100005,0.24731342947218948,0.22185210443535824,0.2626530468524393,0.3161717490311489,0.2787676700255229
30,0.26661501958150524,0.1973009752866998,0.31940316465853225,0.22667469866100806,0.19994228356045413,0.22915774914101936,0.24680726157059127,0.21937482461014116
31,0.34970463219446823,0.25066433651369735,0.39469040636638614,0.26734495319500845,0.2368885597139977,0.3332774318561826,0.36556044225237017,0.3239756200946018
32,0.38470752167167604,0.26833704030467265,0.42790289925301134,0.2844899373606077,0.25410859857335233,0.3135810267783691,0.40493265698321934,0.3616332657200957
33,0.25516237415465737,0.19496303918170477,0.30968696648477817,0.2215301090997025,0.19518854665290752,0.22394607354675236,0.24020642291851116,0.21038085464799583
34,0.2844336006073876,0.20356076956455113,0.3345503488260587,0.23474491960533325,0.20867646827562078,0.23729503165518365,0.26893926286170833,0.24129839198608705
35,0.328447210676971,0.23606729351777503,0.3754768280977635,0.2561503292512293,0.2287629534613038,0.2561157446283606,0.33974980202112176,0.3005006530885392
36,0.30793433236416234,0.22136705820040528,0.35605346950438815,0.24582603876953601,0.22049868282529206,0.26213758039349033,0.31161971021136725,0.2745443039038658
37,0.31804298184095486,0.22849625591235745,0.36549825052033014,0.25034206469063336,0.22455019400448434,0.247584448216975,0.32491142121038863,0.2871870864104046
38,0.28532653296954075,0.20425072029209881,0.33535747377027825,0.23517428624010694,0.2091416678672977,0.23764299360463448,0.27072430357639266,0.24262226338521511
