,BHAC15,Siess2000,Dotter2008,Tognelli2011,Feiden2016,Feiden2016mag,Chen2014,Bressan2012
231,0.8205986072433441,0.6982770927266466,0.8342005318141812,0.5477702775651127,0.7572567933540031,1.0104717632400237,0.7723983418599059,0.7719587719680543
232,0.6813001113983964,0.5523712973480258,0.7038437551190883,0.43466741059981445,0.6250884022916235,0.8300322870570422,0.6762345569304377,0.6405181784781255
233,0.663983111274734,0.533279266620913,0.6879681998384115,0.4241217377698042,0.6080884416180261,0.8095898972024688,0.6608831380868287,0.6239628830739206
234,0.8181644156265603,0.6960433597197386,0.8320082644765776,0.5456634732931362,0.7551092862266918,1.0081148562576367,0.7701709821858537,0.7696978887725967
235,0.7428286308792422,0.6102547432095816,0.7608762041665749,0.4747739436093777,0.684324297552636,0.9122113926134374,0.7191826366382708,0.6982399468504469
236,0.644658802392502,0.5141150434858118,0.6704036748490083,0.4128633993990217,0.5892439132261963,0.7828261256967441,0.6439295227835203,0.6053386699106917
237,0.8190601209057009,0.6968653025909093,0.8328149492971316,0.5464387104172452,0.755898937270357,1.0089821232435272,0.7709905798727561,0.7705298220516901
238,0.8520082999359542,0.67808183498467,0.8630502540613804,0.5864007291320588,0.785090045793402,1.0423986180844729,0.8010847497765454,0.8001694401510884
239,0.820194666719489,0.6979064171911871,0.8338367372752977,0.5474206651453613,0.7569002785872955,1.0100806476702473,0.7720287239434905,0.7715835910102152
240,0.8876658053177768,0.7260998938632977,0.897621729741875,0.6292281672667941,0.8183539477027647,1.0822170596816187,0.8364618016654118,0.8361121650386374
241,0.893591791172589,0.7525115779891665,0.9034776276439995,0.6363751803500861,0.8241528037829609,1.0895879734057856,0.8422950694657539,0.8417673105288402
242,0.7779638605196129,0.6468573002682309,0.7938495281088976,0.49869827572295267,0.7178860347265993,0.956655626896604,0.7392205664039072,0.7315980695292916
243,0.8070319041788896,0.6858276239908896,0.8219821674906408,0.5360282323720599,0.7453722964538485,0.9971386615069776,0.7600691252326824,0.759357984600002
244,0.7602518854858825,0.6199760386330644,0.7772365450332966,0.48766327928836956,0.7008864397143029,0.9346787839104943,0.7289701757152164,0.7147400517653244
245,0.7491133254195121,0.613761285107272,0.7667733573251201,0.4788903890190398,0.6902749994216837,0.9204845668957884,0.7228088358213303,0.7041237201466908
246,0.8737347002034135,0.6760017053103194,0.8838819767002534,0.6121064663056476,0.8046214754849101,1.0642324479614773,0.8224271321810739,0.8219323718437457
