,BHAC15,Siess2000,Dotter2008,Tognelli2011,Feiden2016,Feiden2016mag,Chen2014,Bressan2012
0,0.27066873886380116,0.26410375424320975,0.33362196493104546,0.28181234244855863,0.24680060735102938,0.41177678669246676,0.26248011059007054,0.24937303051120754
1,0.2658528323655224,0.2613948326599796,0.3259786788154148,0.2771445802864071,0.24261864331472116,0.3774083015204739,0.25760922555301774,0.24531026517575846
2,0.2991394677527564,0.28007025278963565,0.38205319544118876,0.31031111864105115,0.27201683533047,0.3434416854673894,0.2896276972187949,0.27833753881823164
3,0.23182611239077755,0.227873073615797,0.2768865436779156,0.244839825017936,0.2166109467140537,0.23165854775343303,0.22884156038067366,0.2165336641532725
4,0.2799611268609752,0.2693306726674546,0.34837111457547193,0.2908188829835008,0.2548697906770537,0.30213272961945,0.2714593385145371,0.25871086341259336
5,0.26958600971310376,0.26349472490134757,0.33190357428382844,0.2807629196320463,0.24586040338924203,0.42455227743066987,0.2615361528366819,0.24846743563348309
6,0.286075933184405,0.2727696260583841,0.35902307805373396,0.2967447860294318,0.26017155197456393,0.2735762261675202,0.2778255410808994,0.264970548711962
7,0.2690241589900803,0.2631786868821926,0.33101186556151896,0.280218352260017,0.2453725119573179,0.4311817458472312,0.26104631348405805,0.24799227510955837
8,0.2633110385346391,0.2599651085423875,0.3219278095181992,0.27468097575587325,0.24041143883675573,0.30508423769316373,0.2546919940936481,0.2431606548986871
9,0.24147992660913112,0.24326278593642953,0.2894901832511047,0.25349429700863485,0.22406704819400355,0.2396133382333876,0.2362655450788996,0.2246979526980677
10,0.2521767103656565,0.25370221569617174,0.3041619164839728,0.2638891558260782,0.23204888587695724,0.24,0.2445307185755318,0.2337442868323541
11,0.2769798190211603,0.267653702992812,0.3436495613576812,0.2879292845385586,0.2522809276723992,0.3373101982142076,0.2683550405040292,0.2556585055244058
12,0.34006040179581,0.29025728107521953,0.41629072670775635,0.32993152745949583,0.28916420006589993,0.4666816856057833,0.3127075220981054,0.2972297391501476
13,0.3239612894493098,0.2860893563975003,0.4013296012643873,0.3219040258359792,0.2819871733420699,0.42453513008667854,0.2995939674997796,0.2895001770273803
14,0.2560918445224309,0.2559044200259079,0.3104099593233887,0.2676838547230085,0.23496897608409278,0.24,0.24756966705693656,0.23705533925417505
15,0.2741284402216026,0.26604981770665714,0.3391191343850292,0.2851656183263318,0.24980489048232835,0.3709545897237505,0.26561703395752556,0.2527391731244407
16,0.2237542380439114,0.21502680461716078,0.2662641463724177,0.2379943573175237,0.21011453148490133,0.22418777866200518,0.22255812032127895,0.20971867991940132
17,0.24834562006685443,0.25154728477789556,0.2984082731955921,0.2601759154749781,0.22919061355358392,0.24,0.24155703862646602,0.23050431080493888
18,0.30033474568915425,0.2806189669976646,0.38379667617554014,0.31136795256594085,0.2729185996830264,0.33646379432568213,0.290621956666571,0.27935514851287835
19,0.2647238761151675,0.26075980852263464,0.3241832264282035,0.27605035238351605,0.24163829736339573,0.3395409461916753,0.2563135159444053,0.24435550010841092
20,0.2300519663521205,0.22504480320037767,0.27457536114001907,0.24333027571424745,0.21518067781645844,0.2300027136489189,0.22747720503412397,0.21503325821499952
21,0.27302973673113146,0.26543180288432383,0.33736908548349986,0.2841007125641294,0.248850814965007,0.3839185671483021,0.2646173584646227,0.2516142855093037
22,0.3522842320769288,0.293425597842726,0.42764321903634994,0.33597766780775185,0.29457255688052886,0.4422072945663876,0.32341808919157766,0.30457158633433423
23,0.26925008346095075,0.2633057681856895,0.3313704284555456,0.2804373269633277,0.2455686968318456,0.42851598591707796,0.26124328163239036,0.24818334078865642
24,0.3044702200393199,0.28153218537505764,0.38669832993981923,0.3131268284031982,0.27441939511857866,0.32397800312535374,0.29227669056323413,0.2810487439411852
25,0.296241418404744,0.27847127042453057,0.3769568528331059,0.30723144841560956,0.26938904608040193,0.3551201943989157,0.28698144661121205,0.2753721700843964
26,0.2787881147874675,0.2686708596655929,0.3465133933243443,0.28968195447909084,0.2538511881964371,0.31597349937358926,0.27023793527752094,0.2575098963042344
27,0.28517918304956097,0.2722655623077904,0.35743291983491415,0.2958761328368613,0.25938783670579296,0.28323633229784567,0.2768923462343148,0.2640529677833443
28,0.2886885748852812,0.27423819341458555,0.36362334111201594,0.29927556853653875,0.2625405495144266,0.27476212377485315,0.2802562616777716,0.2676438800055803
29,0.24476599120154874,0.24863073067163938,0.29377343311022863,0.2566935151278302,0.22651929381474487,0.24,0.23879259736100272,0.22747699721897086
30,0.24692261328845372,0.25074686477614017,0.29656578921011545,0.2587931404585689,0.2281286861195735,0.24,0.24045251640025453,0.2293008654436251
31,0.32605322897511924,0.28663036592594776,0.40327160167155146,0.32294602040252357,0.2829187736332822,0.4852929280416878,0.3011060109977329,0.29050349812420784
32,0.37499568026501773,0.2993138653484808,0.4486951514595617,0.34717776086161733,0.3049597620430381,0.4086314878359666,0.3353727639258641,0.3195678509796975
33,0.25574847586588195,0.25571128029892326,0.3098640402974658,0.2673510485891517,0.23471287567698645,0.24,0.24730314243336116,0.23676495032334452
34,0.23482928411748402,0.23266060607479133,0.28079877970687417,0.2473951027065406,0.21903202311997172,0.23442095189003584,0.2311510621424568,0.2190734644821194
35,0.2803347002850564,0.2695408057154647,0.3489627498232636,0.29118096474200983,0.2551941887161325,0.2977248093040924,0.27184832324857455,0.2590933397783626
36,0.2395406335523578,0.2401712449585225,0.28693738369401706,0.251606256980458,0.22261983899526172,0.23820414118547742,0.23477418822727422,0.2230578809367618
37,0.2823163895441482,0.27065549529823124,0.35235402733790866,0.29310169433757743,0.2569098014455989,0.2936438115848569,0.2739117646491196,0.26112225633677516
38,0.2857449804349296,0.27258359733344967,0.3584362175513815,0.29642420267934205,0.25987735427666975,0.27714136495014297,0.27748113812150965,0.26463190819283355
39,0.2753695923260302,0.26674795911055627,0.34109623658194865,0.2863685907745287,0.2508826633722629,0.3563098124915106,0.26674631893069795,0.25400990416596436
40,0.2608363475274338,0.25857313191206,0.31797727760879235,0.2722824098678981,0.2385076483767553,0.24473072796611534,0.251851776932554,0.2410677938817822
41,0.2545342905540128,0.2550283192447602,0.3079332427844638,0.266174213395485,0.2338072794708636,0.24,0.24636068517343213,0.23573810652785224
42,0.27616756573269857,0.2671968148732129,0.34236318056983345,0.2871420173506844,0.25157559544845876,0.34689425195205503,0.2675092787099176,0.2548268947463666
43,0.2705385092745476,0.26403050079752305,0.33341527860693554,0.281686118912174,0.2466875205502544,0.4133134100578554,0.2623665722869618,0.2492655808095828
44,0.3119315310955466,0.2831798334557958,0.3919335555704385,0.3163002297158024,0.27712638123903865,0.30117331519585955,0.29493583701997267,0.2841043649471514
